,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,一般社員,正社員,200040,福田由美,2005,1986/9/15,30代,13,0,0,1,STAFF,R200040,,,5,5,4,4,4,5,4,5,5,4,4,4,4,5,4,5,5,3,3,4,4,3,1,5,5,2,3,5,4,3,4,4,5,1,5,5,1,5,5,5,4,3,,,,4,4,3,5,5,5,4,4,,3,3,4,5,1,4,3,4,5,4,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,一般社員,正社員,200041,青木健太,2021,1974/3/5,50代,23,0,0,1,STAFF,R200041,,,3,3,3,4,3,3,3,3,3,4,5,4,5,5,5,3,3,3,3,2,3,5,2,3,3,3,2,4,3,3,3,3,3,4,4,4,4,4,4,5,3,3,,,,3,5,4,2,5,5,3,3,,3,3,5,3,2,4,5,5,4,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,一般社員,正社員,200042,中村康介,2023,2004/6/15,20代,6,0,0,1,STAFF,R200042,,,3,3,3,5,5,3,4,5,4,3,5,3,4,4,4,4,4,5,5,2,2,4,4,5,4,5,5,4,3,2,5,5,3,4,2,2,4,2,2,4,3,4,,,,2,4,4,4,5,3,4,5,,5,4,5,4,5,5,3,3,4,3,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,一般社員,正社員,200043,山崎裕二,2024,1982/2/15,40代,24,0,0,1,STAFF,R200043,,,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,5,5,4,3,4,3,4,3,5,2,5,4,3,4,5,4,5,5,5,5,5,5,5,4,4,,,,3,5,4,5,5,5,4,5,,5,5,4,5,5,5,5,4,4,4,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,一般社員,正社員,200044,中村陽介,2022,2002/1/18,20代,25,0,0,1,STAFF,R200044,,,4,2,5,4,5,3,3,5,4,3,3,3,4,5,5,2,4,2,2,2,4,2,3,4,3,2,3,4,5,4,5,5,1,4,1,1,4,1,1,3,4,5,,,,5,4,3,5,5,4,5,2,,3,2,3,4,3,5,2,2,4,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,一般社員,正社員,200045,村上花子,2014,1997/2/21,20代,20,0,0,1,STAFF,R200045,,,3,3,3,3,3,5,3,3,3,3,3,3,4,5,3,2,3,3,3,2,2,3,2,3,3,5,3,3,2,3,3,3,3,3,4,4,3,4,4,3,3,3,,,,2,4,3,3,3,2,3,3,,3,3,3,3,3,3,3,4,4,4,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,一般社員,正社員,200046,清水真一,2025,1979/8/10,40代,0,0,0,1,STAFF,R200046,,,4,4,5,5,5,4,5,5,5,4,5,4,5,5,5,4,5,2,4,4,2,3,4,4,4,4,4,4,5,4,5,5,2,5,4,4,5,4,4,4,2,4,,,,5,5,5,5,5,1,5,4,,5,5,4,2,5,5,5,4,4,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,一般社員,正社員,200047,斎藤崇,2012,2000/9/7,20代,25,0,0,1,STAFF,R200047,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,5,5,,5,5,5,5,5,3,5,5,5,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,一般社員,正社員,200048,池田莉子,2024,1980/4/23,40代,19,0,0,1,STAFF,R200048,,,3,3,3,3,3,3,4,3,3,2,3,3,4,5,3,2,3,3,3,2,3,3,2,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,3,3,4,4,3,4,3,3,,3,4,3,4,3,3,4,3,4,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,一般社員,正社員,200049,福田拓海,2010,1992/12/17,30代,11,0,0,1,STAFF,R200049,,,3,4,5,5,4,3,3,5,5,3,4,4,4,5,5,5,5,1,4,3,2,5,5,5,4,4,4,5,4,3,3,3,5,4,5,5,4,5,5,2,2,3,,,,2,3,4,3,4,2,3,4,,4,3,2,3,2,4,4,5,4,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,一般社員,正社員,200050,吉田香織,2021,1977/3/3,40代,24,0,0,1,STAFF,R200050,,,3,4,4,5,4,3,3,4,4,3,3,3,3,4,3,4,5,4,2,5,4,4,5,4,3,4,1,5,3,3,3,4,5,5,5,5,5,5,5,5,5,5,,,,5,5,4,4,5,1,5,5,,5,5,5,5,2,5,4,4,4,4,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,一般社員,正社員,200051,坂本崇,2024,2004/5/23,20代,15,0,0,1,STAFF,R200051,,,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,4,4,5,3,5,2,3,4,3,4,4,4,4,5,5,5,4,5,5,4,5,5,4,4,4,,,,5,4,4,5,4,3,4,5,,4,4,5,5,4,3,5,5,5,5,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,一般社員,正社員,200052,橋本裕子,2024,1974/7/8,50代,19,0,0,1,STAFF,R200052,,,3,3,4,3,4,3,3,3,4,4,2,4,5,3,5,3,3,4,3,5,4,5,5,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,4,3,3,3,3,3,3,3,,2,5,4,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,一般社員,正社員,200053,前田美月,2021,1991/6/10,30代,8,0,0,1,STAFF,R200053,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,3,4,4,5,4,2,5,4,4,5,5,4,4,4,4,4,4,4,4,5,4,,,,4,5,5,4,5,2,4,4,,4,3,3,3,5,4,5,5,4,4,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,一般社員,正社員,200054,池田悠真,2013,1994/3/4,30代,25,0,0,1,STAFF,R200054,,,3,3,3,4,3,3,3,4,3,4,4,4,4,5,3,3,5,3,3,3,2,2,2,3,3,3,3,3,2,2,4,3,3,4,4,4,4,4,4,3,2,1,,,,1,4,4,4,4,2,3,3,,4,3,3,2,2,4,4,2,2,2,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,一般社員,正社員,200055,藤井結衣,2019,1997/7/13,20代,7,0,0,1,STAFF,R200055,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,2,3,3,,3,3,3,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,一般社員,正社員,200056,石井莉子,2025,2005/12/19,20代,15,0,0,1,STAFF,R200056,,,4,3,3,5,5,3,4,4,4,3,4,4,4,3,5,4,3,3,3,3,4,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,,,,4,4,4,4,3,2,3,3,,3,4,3,4,3,3,3,4,3,4,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,一般社員,正社員,200057,遠藤楓,2009,1987/4/17,30代,11,0,0,1,STAFF,R200057,,,4,4,4,4,4,3,3,5,4,5,3,4,4,5,5,4,5,4,4,5,3,3,2,3,2,5,3,5,3,3,3,4,5,5,5,5,5,5,5,5,5,3,,,,2,5,5,5,5,5,4,5,,5,5,5,5,3,5,4,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,一般社員,正社員,200058,近藤香織,2014,2001/7/26,20代,16,0,0,1,STAFF,R200058,,,3,3,3,5,4,2,3,3,2,3,3,5,3,3,4,2,5,3,3,3,2,3,2,4,3,2,2,4,2,4,3,4,3,4,1,1,4,1,1,2,2,2,,,,4,5,3,4,4,1,1,2,,3,2,3,2,2,3,4,3,3,3,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,一般社員,正社員,200059,坂本紗月,2018,2000/7/25,20代,5,0,0,1,STAFF,R200059,,,3,2,4,1,4,2,2,4,5,2,5,2,2,2,4,5,2,3,2,3,1,2,2,2,3,2,1,2,5,2,5,5,2,2,5,5,2,5,5,2,2,2,,,,3,4,2,4,4,4,3,2,,2,1,2,2,3,1,2,1,1,1,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,一般社員,正社員,200060,井上崇,2006,1983/12/4,40代,7,0,0,1,STAFF,R200060,,,3,3,5,4,5,2,1,5,3,1,1,2,2,4,5,5,3,5,3,1,1,1,4,4,1,1,3,2,4,1,3,5,2,1,3,3,1,3,3,4,5,2,,,,3,5,2,4,5,5,1,2,,1,2,1,1,1,1,3,1,1,1,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,一般社員,正社員,200061,松本慎太郎,2008,1997/6/5,20代,24,0,0,1,STAFF,R200061,,,4,3,4,4,3,3,4,4,3,3,4,4,4,5,3,5,4,2,3,3,1,3,3,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,5,5,4,,,,3,5,5,3,4,5,4,5,,3,4,3,4,4,3,3,4,3,4,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,一般社員,正社員,200062,前田由美,2006,1970/9/22,50代,20,0,0,1,STAFF,R200062,,,5,5,5,3,5,3,2,3,3,5,5,3,3,5,5,5,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,5,3,3,,3,3,3,3,3,1,3,3,2,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,一般社員,正社員,200063,長谷川誠,2011,1980/1/16,40代,22,0,0,1,STAFF,R200063,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,3,5,5,,5,5,5,5,5,5,5,5,5,5,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,一般社員,正社員,200064,高橋明美,2021,1970/6/9,50代,3,0,0,1,STAFF,R200064,,,3,4,4,5,4,3,2,4,3,2,3,2,3,5,4,5,2,2,3,3,2,1,2,2,3,4,2,2,5,2,5,5,2,2,1,1,2,1,1,4,2,5,,,,3,3,3,4,5,4,5,3,,2,5,2,2,3,3,4,2,3,3,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,一般社員,正社員,200065,青木優子,2018,1975/8/19,50代,18,0,0,1,STAFF,R200065,,,4,5,5,4,5,5,5,4,4,5,5,5,5,4,5,4,5,3,3,4,5,5,5,5,5,5,3,5,2,4,5,5,4,5,4,4,5,4,4,4,4,4,,,,5,3,3,5,3,5,3,3,,4,3,3,4,5,5,4,4,4,4,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,一般社員,正社員,200066,田中健二,2018,2004/4/5,20代,7,0,0,1,STAFF,R200066,,,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,一般社員,正社員,200067,鈴木悠真,2022,1974/7/6,50代,25,0,0,1,STAFF,R200067,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,1,1,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,一般社員,正社員,200068,佐藤紗月,2005,2004/3/10,20代,15,0,0,1,STAFF,R200068,,,5,4,3,3,5,4,1,5,3,2,4,3,3,3,5,5,3,3,4,5,2,1,4,2,1,5,5,2,3,3,5,5,1,3,3,3,3,3,3,5,4,4,,,,3,5,3,5,5,3,5,3,,4,4,3,3,1,2,3,2,2,3,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,一般社員,正社員,200069,斎藤優子,2025,1972/7/20,50代,23,0,0,1,STAFF,R200069,,,3,3,4,5,4,3,4,5,4,3,3,4,4,5,5,3,5,2,4,2,2,4,4,5,5,5,3,5,5,4,3,4,4,5,4,4,5,4,4,3,3,5,,,,4,3,5,4,5,3,3,4,,5,5,5,3,4,5,5,5,5,4,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,一般社員,正社員,200070,石井彩花,2012,1973/2/20,50代,19,0,0,1,STAFF,R200070,,,4,4,4,5,5,4,4,5,5,4,4,4,4,5,5,4,5,5,4,4,3,4,2,4,3,5,3,5,4,3,4,5,4,4,4,4,4,4,4,5,4,4,,,,2,5,4,5,4,1,3,4,,5,4,4,4,5,5,4,4,4,4,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,一般社員,正社員,200071,藤井直樹,2021,1974/4/28,50代,22,0,0,1,STAFF,R200071,,,3,2,3,5,3,3,3,3,4,3,3,3,3,5,4,2,3,2,3,3,1,2,1,3,4,3,4,3,5,4,2,3,3,3,4,4,3,4,4,5,4,5,,,,3,4,3,5,3,5,3,3,,3,4,4,3,2,4,4,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,一般社員,正社員,200072,近藤咲良,2024,1982/9/16,40代,18,0,0,1,STAFF,R200072,,,4,4,5,5,5,5,5,5,5,3,4,4,5,5,5,5,5,3,3,3,2,3,2,5,4,3,2,4,5,5,5,5,3,4,3,3,4,3,3,5,5,4,,,,5,5,5,5,5,5,5,4,,4,5,4,4,4,5,3,3,4,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,一般社員,正社員,200073,渡辺綾香,2017,1972/5/7,50代,11,0,0,1,STAFF,R200073,,,4,4,4,5,4,3,4,5,5,5,3,3,4,5,5,5,3,5,3,5,3,3,4,5,4,5,3,4,4,3,5,5,2,2,2,2,2,2,2,5,5,4,,,,5,4,4,5,4,4,5,4,,4,4,4,4,2,4,4,4,4,4,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,一般社員,正社員,200074,石川亮,2011,2005/11/24,20代,13,0,0,1,STAFF,R200074,,,3,3,3,5,4,3,4,3,3,4,3,4,4,5,5,4,3,4,4,3,2,3,4,5,4,3,4,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,,,,3,3,3,3,3,5,3,3,,4,3,3,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,一般社員,正社員,200075,鈴木陽菜,2024,2002/12/13,20代,8,0,0,1,STAFF,R200075,,,5,4,5,5,5,5,4,5,4,5,5,4,4,5,4,5,4,4,3,5,4,3,4,4,4,3,3,4,3,4,5,4,4,3,3,3,3,3,3,4,4,4,,,,4,4,4,5,5,4,5,5,,4,4,4,4,4,3,4,4,4,4,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,一般社員,正社員,200076,渡辺一郎,2018,1993/2/22,30代,25,0,0,1,STAFF,R200076,,,3,3,3,5,3,3,3,3,3,4,3,3,4,5,4,4,3,3,3,4,3,3,2,3,3,4,2,3,5,4,3,4,3,3,5,5,3,5,5,5,5,4,,,,2,5,4,5,4,4,5,5,,4,4,5,3,3,5,4,3,3,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,一般社員,正社員,200077,阿部咲良,2022,1973/7/24,50代,22,0,0,1,STAFF,R200077,,,3,3,3,3,3,3,3,5,3,3,3,4,5,5,4,4,5,4,3,5,3,3,5,5,3,3,4,4,2,3,3,3,5,4,5,5,4,5,5,3,2,3,,,,3,3,3,3,3,5,2,3,,3,5,4,3,3,3,4,4,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,一般社員,正社員,200078,林拓海,2017,1972/7/21,50代,24,0,0,1,STAFF,R200078,,,3,4,4,4,4,5,5,3,3,3,5,3,3,4,4,3,5,5,5,2,2,3,2,3,3,3,3,5,4,4,3,4,5,5,5,5,5,5,5,3,4,5,,,,5,5,5,2,5,3,4,4,,5,4,4,5,4,5,5,4,4,4,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,一般社員,正社員,200079,長谷川さくら,2017,1993/9/19,30代,9,0,0,1,STAFF,R200079,,,3,3,4,4,4,3,4,5,5,3,4,3,5,3,4,4,3,3,3,4,2,2,1,1,1,4,4,3,4,4,4,3,3,4,4,4,4,4,4,3,3,2,,,,3,3,4,5,5,1,4,4,,3,3,3,3,2,3,2,3,3,3,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,一般社員,正社員,200080,山崎由美,2005,1995/6/13,30代,4,0,0,1,STAFF,R200080,,,4,4,5,5,4,5,4,5,5,4,5,5,5,5,5,4,5,4,4,5,5,4,5,4,4,5,4,5,5,4,4,4,4,4,5,5,4,5,5,4,4,5,,,,5,5,4,5,4,4,3,5,,4,4,4,4,5,4,5,5,5,5,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,一般社員,正社員,200081,高橋由美,2025,1997/9/17,20代,8,0,0,1,STAFF,R200081,,,4,4,3,5,4,2,4,5,4,4,4,3,4,5,4,4,4,5,5,4,2,4,3,5,5,4,5,5,5,3,5,4,5,3,4,4,3,4,4,4,4,4,,,,2,4,5,4,5,2,4,4,,4,3,4,5,5,5,3,4,3,4,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,一般社員,正社員,200082,青木誠,2024,1992/7/10,30代,20,0,0,1,STAFF,R200082,,,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5,3,5,5,5,5,3,5,2,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,,,,5,5,5,5,5,4,2,5,,5,5,5,5,5,3,5,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,一般社員,正社員,200083,遠藤莉子,2021,1980/3/21,40代,17,0,0,1,STAFF,R200083,,,4,3,3,4,3,2,2,4,3,4,3,2,3,5,3,4,2,4,3,4,2,2,4,4,3,4,2,4,2,3,5,4,3,1,4,4,1,4,4,4,2,3,,,,3,3,4,2,3,4,4,3,,2,4,2,2,5,5,3,2,2,2,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,一般社員,正社員,200084,伊藤遥,2017,1996/3/3,20代,21,0,0,1,STAFF,R200084,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,4,3,3,,2,3,3,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,一般社員,正社員,200085,林大輔,2007,1981/6/15,40代,9,0,0,1,STAFF,R200085,,,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,4,3,3,3,2,4,3,2,3,3,3,4,4,2,2,4,2,2,4,3,3,,,,4,3,2,3,3,1,2,2,,3,3,2,2,2,2,2,2,2,2,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,一般社員,正社員,200086,近藤彩花,2010,1992/1/7,30代,11,0,0,1,STAFF,R200086,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,2,3,3,,3,3,3,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,一般社員,正社員,200087,鈴木大輔,2017,1978/9/3,40代,1,0,0,1,STAFF,R200087,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,2,3,3,,3,3,3,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,一般社員,正社員,200088,藤田恵子,2025,1997/1/26,20代,24,0,0,1,STAFF,R200088,,,4,5,5,5,5,4,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,4,4,5,4,4,5,4,5,,,,5,5,5,5,3,5,5,5,,4,5,5,5,5,5,3,3,5,3,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,一般社員,正社員,200089,村上陽介,2006,1975/1/21,50代,13,0,0,1,STAFF,R200089,,,4,5,4,5,5,5,5,5,4,4,5,5,5,3,4,4,5,3,3,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,,,,5,4,4,5,4,4,5,5,,5,5,5,5,5,5,4,5,4,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,一般社員,正社員,200090,青木陽菜,2014,1978/5/24,40代,12,0,0,1,STAFF,R200090,,,3,3,3,5,5,5,3,3,3,3,5,3,3,3,5,3,3,3,3,5,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,5,5,3,5,5,3,3,,5,3,3,3,3,3,3,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,一般社員,正社員,200091,加藤拓海,2009,1982/10/4,40代,12,0,0,1,STAFF,R200091,,,5,3,5,5,4,4,3,5,5,1,4,4,4,5,5,2,2,4,4,1,1,1,4,3,2,3,3,5,5,4,3,2,1,1,1,1,1,1,1,3,2,4,,,,5,5,5,5,5,5,4,2,,5,3,3,2,1,4,4,4,2,2,3
